Year;Primary Ticker;COMMUNITY SCORE_x;CSR STRATEGY SCORE_x;EMISSIONS SCORE_x;ENVIRONMENT.PILLAR.SCORE.Value;ENVIRONMENTAL INNOVATION SCORE_x;ESG.COMBINED.SCORE.Value;ESG.CONTROVERSIES.SCORE.Value;ESG.SCORE.Value;GOVERNANCE.SCORE.Value;HUMAN RIGHTS SCORE_x;MANAGEMENT SCORE_x;PRODUCT RESPONSIBILITY SCORE_x;RESOURCE USE SCORE_x;SHAREHOLDERS SCORE_x;SOCIAL.SCORE.Value;WORKFORCE SCORE_x;COMMUNITY SCORE_y;CSR STRATEGY SCORE_y;EMISSIONS SCORE_y;ENVIRONMENT.PILLAR.SCORE.Score;ENVIRONMENTAL INNOVATION SCORE_y;ESG.COMBINED.SCORE.Score;ESG.CONTROVERSIES.SCORE.Score;ESG.SCORE.Score;GOVERNANCE.SCORE.Score;HUMAN RIGHTS SCORE_y;MANAGEMENT SCORE_y;PRODUCT RESPONSIBILITY SCORE_y;RESOURCE USE SCORE_y;SHAREHOLDERS SCORE_y;SOCIAL.SCORE.Score;WORKFORCE SCORE_y
2012;AMT;B+;C-;C-;C-;D-;C+;A+;C+;B-;D-;B-;C;C;B-;B;B+;0.7481203007518797;0.28442028985507245;0.30357142857142855;0.30217266681953686;0.0;0.4610870709130878;1.0;0.4610870709130878;0.514691412797003;0.0;0.5545918367346939;0.36363636363636365;0.37640449438202245;0.5352040816326531;0.6014612917446926;0.7406015037593985
2012;AMZN;B+;D-;D;D+;B-;C-;D;C+;B;D-;B+;D-;D+;A;C;B-;0.73;0.0;0.1323529411764706;0.21823188734953428;0.575;0.2878611220995674;0.15;0.42572224419913474;0.6343877551020412;0.0;0.6933673469387756;0.07352941176470588;0.20270270270270271;0.8607142857142858;0.39948849104859313;0.5392156862745098
2012;AVGO;C+;D+;D-;C-;A-;C-;A+;C-;C-;D;D;B+;D-;B;C-;D;0.4444444444444444;0.22826086956521738;0.0;0.3218749999999998;0.7785714285714286;0.29872913999193595;1.0;0.29872913999193595;0.25074090505767527;0.10377358490566038;0.14234693877551022;0.7411764705882353;0.0625;0.6270408163265306;0.3109795660068356;0.14516129032258066
2012;AXP;A+;D;B;B-;D;C+;A;C+;C+;D-;C;B-;B;A+;B-;B-;0.9207119741100324;0.10054347826086957;0.6353211009174312;0.5680696120987003;0.15269461077844312;0.4724017476534211;0.9117647058823529;0.4724017476534211;0.463711919550429;0.0;0.38724489795918365;0.5743801652892562;0.6042654028436019;0.9607142857142857;0.5263239876819988;0.5209677419354839
2012;BA;A;B;A;A;A-;B-;C;B;B;D+;B;C+;A;A+;B-;A-;0.8658536585365854;0.592391304347826;0.9027777777777778;0.8571216365334013;0.8035714285714286;0.5037825534322937;0.34375;0.6638151068645874;0.6640535344572613;0.21428571428571427;0.5994897959183674;0.4358974358974359;0.8676470588235294;0.9270408163265306;0.5590635540655532;0.8170731707317073
2012;BAC;A+;A;B+;A;A;C;D-;B+;B;D-;B+;B-;A+;C-;B;A-;0.9660194174757282;0.8514492753623188;0.7362385321100917;0.89609022620784;0.8592814371257484;0.3480394395009283;0.022058823529411766;0.6740200554724448;0.6376422163068126;0.0;0.7107142857142857;0.5743801652892562;0.9454976303317536;0.251530612244898;0.648419701087331;0.8080645161290323
2012;BIIB;A;A;B-;B;D-;B;A+;B;B;D-;B;A;A;B+;B-;B+;0.9117647058823529;0.8514492753623188;0.5158730158730159;0.6095896856766423;0.0;0.5994000024615092;0.9482758620689655;0.5994000024615092;0.6432204475993296;0.0;0.5892857142857143;0.875;0.8768115942028986;0.6841836734693878;0.5650776295648369;0.7
2012;BK;A;B+;A+;A;C+;B-;B;B-;C+;D+;C;C+;A;C+;B+;A-;0.8361344537815126;0.6956521739130435;0.9375;0.850700983469345;0.4895833333333333;0.5819098741384593;0.5882352941176471;0.5819098741384593;0.46006654835847377;0.22727272727272727;0.4066326530612245;0.44285714285714284;0.9097222222222222;0.48112244897959183;0.6904675397779816;0.7892561983471075
2012;BKNG;B;D-;D-;D-;D-;D+;C-;D+;D+;D-;D+;D;D-;B-;D+;C-;0.6188118811881188;0.0;0.0;0.0;0.0;0.1782877394928007;0.2826086956521739;0.1782877394928007;0.24316326530612256;0.0;0.20357142857142857;0.12643678160919541;0.0;0.5372448979591836;0.2420100326462665;0.2696078431372549
2012;BLK;B;D-;D-;D;D-;C-;A-;C-;D+;D-;D;C+;D-;B+;C+;C;0.6050420168067226;0.0;0.0;0.16478342749529204;0.0;0.2772424235398781;0.8235294117647058;0.2772424235398781;0.22486394557823133;0.0;0.13418367346938775;0.44285714285714284;0.0;0.6770408163265306;0.4377635873836267;0.3347107438016529
2012;BMY;A;A+;B+;A-;A-;B;B;B+;B;B+;B-;B-;A;A+;A-;A;0.8411764705882353;0.9202898550724637;0.7222222222222222;0.7937812911725957;0.78;0.6613455594954517;0.5862068965517241;0.7364842224391793;0.6488617765946959;0.7441860465116279;0.5086734693877552;0.5723684210526315;0.8623188405797102;0.935204081632653;0.7670003086071966;0.888235294117647
2012;C;A;A+;A+;A+;A;C;D-;B+;B;B;B;B-;A+;B+;B+;A-;0.8592233009708737;0.9692028985507246;0.9472477064220184;0.9296786430955308;0.8592814371257484;0.3854762541403345;0.03676470588235294;0.734187802398316;0.6659957606230898;0.6510416666666666;0.6005102040816327;0.5743801652892562;0.9360189573459715;0.6821428571428572;0.7373517020369889;0.7790322580645161
2012;CAT;A-;C+;B;A;A+;B+;B;A-;B+;B+;A;B+;A;D+;B+;B;0.8189189189189189;0.41938405797101447;0.5888157894736842;0.8687647428814393;0.9847560975609756;0.6997132779076616;0.6428571428571429;0.7565694129581801;0.6815301192940948;0.6785714285714286;0.8831632653061224;0.7251461988304093;0.9082278481012658;0.18418367346938774;0.7111155214162799;0.6088082901554405
2012;CHTR;C;D-;D-;D-;D-;D;A+;D;D+;D-;D-;D-;D-;A+;D;C-;0.388;0.0;0.0;0.0;0.0;0.1187291234608718;1.0;0.1187291234608718;0.18527210884353745;0.0;0.002551020408163265;0.0;0.0;0.9178571428571428;0.13093655190608097;0.25793650793650796
2012;CL;A+;B-;B;B;C;B+;B;B+;A+;C;A+;A;B+;A+;B+;B;0.9634146341463414;0.5389492753623188;0.6142857142857143;0.6015714285714285;0.38;0.6973348137801516;0.6538461538461539;0.7408234737141494;0.9276082027013707;0.38461538461538464;0.9984693877551021;0.9102564102564102;0.75;0.9505102040816327;0.716378093451264;0.6463414634146342
2012;CMCSA;A+;C-;D+;C-;D-;D+;D;C;D+;D-;D+;C-;B;D-;B-;B+;0.9744897959183674;0.28442028985507245;0.22131147540983606;0.2708322824716267;0.0;0.22570725328901906;0.10869565217391304;0.3427188544041251;0.19237848762693485;0.0;0.21989795918367347;0.27692307692307694;0.6076923076923076;0.039285714285714285;0.5087604077658329;0.7397959183673469
2012;COF;C-;D-;D-;D+;C;C+;A+;C+;B+;C-;A-;C+;D+;B;C;B;0.32083333333333336;0.0;0.0;0.19129126304899852;0.3469387755102041;0.4505363275109934;1.0;0.4505363275109934;0.6783606557377052;0.3055555555555556;0.8311475409836065;0.46601941747572817;0.24193548387096775;0.6213114754098361;0.414260236386661;0.6208333333333333
2012;COP;A+;A;A+;A;A-;B-;C-;A-;A;B-;A;B+;A;A-;B+;A;0.9615384615384616;0.8994565217391305;0.9537037037037037;0.8670987862546305;0.8090909090909091;0.5710346265271613;0.32894736842105265;0.81312188463327;0.8562880804495713;0.5466666666666666;0.8760204081632653;0.6666666666666666;0.8401360544217688;0.761734693877551;0.7445243230289957;0.9
2012;COST;C+;B-;A+;A-;C-;B-;C;B+;B+;B+;A-;B;B+;C;B;A-;0.46;0.5063405797101449;0.9558823529411765;0.7706873809814988;0.275;0.5203713346723484;0.35;0.6907426693446969;0.6963896283150943;0.6904761904761905;0.825;0.6323529411764706;0.7162162162162162;0.3943877551020408;0.620816587504567;0.7745098039215687
2012;CRM;D+;B-;D;D;D;D+;A+;D+;C+;D-;C;D-;D+;B-;D;B-;0.17708333333333334;0.5296296296296297;0.13414634146341464;0.1641164616774373;0.15555555555555556;0.23306734676395546;1.0;0.23306734676395546;0.4379982363315697;0.0;0.3892857142857143;0.0;0.2073170731707317;0.5392857142857143;0.15947496019684443;0.5204081632653061
2012;CSCO;A+;A+;A+;B+;C;A-;A-;A-;B+;A;A-;A+;A;B;A+;A;0.9772727272727273;0.9692028985507246;0.96875;0.6872837370242216;0.40625;0.8063825683220536;0.8125;0.8063825683220536;0.749873311643498;0.8928571428571429;0.7535714285714286;0.925;0.9117647058823529;0.5913265306122449;0.9317744053699111;0.8863636363636364
2012;CVS;A+;B+;A+;A;C+;C+;D;A;A+;A;A+;B+;A+;A;A;A;0.9342105263157895;0.6956521739130435;0.9210526315789473;0.8906432748538013;0.5;0.49994673948169177;0.11538461538461539;0.8845088635787681;0.9222434191067732;0.9;0.975;0.7352941176470589;0.9761904761904762;0.8974489795918368;0.8505073959408328;0.881578947368421
2012;CVX;A+;A-;A;A;A-;C;D-;A-;A-;B-;B+;D+;A+;A;B+;A;0.9717948717948718;0.8079710144927537;0.8734567901234568;0.8757338901278295;0.8090909090909091;0.3905274782726609;0.013157894736842105;0.7678970618084796;0.788511781524204;0.5466666666666666;0.7464285714285714;0.22916666666666666;0.9285714285714286;0.9158163265306123;0.6676491732566496;0.8538461538461538
2012;DHR;B-;D-;D-;D+;C+;C;A;C;D+;C-;D+;B;D;C-;C+;C+;0.5546875;0.0;0.05813953488372093;0.24397840531561457;0.5;0.34970117349849456;0.9117647058823529;0.34970117349849456;0.21159863945578242;0.3064516129032258;0.23214285714285715;0.6416666666666667;0.15625;0.2841836734693878;0.4920605349122091;0.4166666666666667
2012;DIS;A+;B+;A+;B;D-;C;D+;B;D+;B+;D-;A+;A+;C+;A;A;0.9642857142857143;0.6956521739130435;0.9590163934426229;0.6628373266078185;0.0;0.4128381484370193;0.21739130434782608;0.6082849925262126;0.1916311742088138;0.7424242424242424;0.01989795918367347;0.9769230769230769;0.9307692307692308;0.42806122448979594;0.910920212999779;0.9132653061224489
2012;DOW;A-;A;B;B-;B-;C+;C-;B-;A;D-;A;C+;B-;A;C;C+;0.7789473684210526;0.8682634730538922;0.5872093023255814;0.5497678761427052;0.5066666666666667;0.4271351591041716;0.2777777777777778;0.5764925404305654;0.8677903209973498;0.0;0.8540983606557377;0.48863636363636365;0.5588235294117647;0.9131147540983606;0.39222243921492045;0.4846938775510204
2012;DUK;A-;A;A+;A;A;C;D;B+;B-;B-;C+;B+;B+;B-;B+;B+;0.7923728813559322;0.8514492753623188;0.9273504273504274;0.842661228811212;0.8529411764705882;0.40271477931366395;0.09259259259259259;0.7128369660347353;0.5411796312727989;0.5185185185185185;0.46683673469387754;0.6919191919191919;0.7389380530973452;0.5821428571428572;0.6751108799131398;0.673728813559322
2012;EMR;B-;D;C-;C+;B;C;A;C;D+;B-;D+;B-;C-;B-;B-;B-;0.5081081081081081;0.10054347826086957;0.26644736842105265;0.44698687212138616;0.5914634146341463;0.4159157491740097;0.8571428571428571;0.4159157491740097;0.2481336882579119;0.5255102040816326;0.19642857142857142;0.5058479532163743;0.3069620253164557;0.5188775510204081;0.5154471407344523;0.5207253886010362
2012;EXC;B+;A+;A-;B+;C-;B;A-;B;C+;D-;C-;A+;A;A-;B;B+;0.7245762711864406;0.9519927536231884;0.7991452991452992;0.6706168588000965;0.3;0.6002960273682028;0.8148148148148148;0.6002960273682028;0.48961944197969026;0.0;0.3096938775510204;0.9444444444444444;0.8539823008849557;0.7811224489795918;0.5934738519484283;0.6822033898305084
2012;F;A+;A+;A;A-;B+;C+;C-;B+;C;A+;C-;A-;A+;C-;A;A-;0.9432989690721649;0.9909420289855072;0.8529411764705882;0.8191589888967635;0.7235294117647059;0.49312735046738276;0.25862068965517243;0.7276340112795932;0.3653568963817409;0.9259259259259259;0.2627551020408163;0.7965116279069767;0.9698795180722891;0.2903061224489796;0.8649160514166836;0.7727272727272727
2012;FB;B-;B;C+;C-;D-;C-;C-;C-;D;D-;D-;A;B-;D-;B-;C-;0.5598591549295775;0.592391304347826;0.4308510638297872;0.2709147488782747;0.0;0.2961818511588013;0.30303030303030304;0.2961818511588013;0.1024208813960365;0.07142857142857142;0.03010204081632653;0.875;0.5255102040816326;0.01683673469387755;0.5299973226455507;0.3090277777777778
2012;FDX;A;B-;A;B;D-;C+;D+;B;B+;D-;B+;B-;A;A-;B;A-;0.8728813559322034;0.5389492753623188;0.8818181818181818;0.5865161044406331;0.0;0.4411547761900147;0.25;0.6323095523800294;0.7166558217489895;0.0;0.7239795918367347;0.5729166666666666;0.8773584905660378;0.8107142857142857;0.60969868173258;0.8050847457627118
2012;GD;C+;D-;C;C-;D;C;A;C;C;D-;C-;A;C;A+;C;B;0.47560975609756095;0.0;0.4027777777777778;0.2856930651048298;0.10714285714285714;0.37152126511246686;0.84375;0.37152126511246686;0.38704081632653076;0.0;0.30459183673469387;0.8333333333333334;0.36764705882352944;0.9198979591836735;0.40650406504065034;0.6219512195121951
2012;GE;A;A+;B;A;A+;A-;A;A-;B+;A;B;A;A;B+;A;A;0.8375;0.9909420289855072;0.6617647058823529;0.855026540396723;0.9827586206896551;0.8090896078281408;0.875;0.8090896078281408;0.6880099576062308;0.8333333333333334;0.6331632653061224;0.8387096774193549;0.8714285714285714;0.6688775510204081;0.8420827369811736;0.8625
2012;GILD;A;D;D-;D-;D-;C+;A+;C+;A-;C;A+;B;D-;B-;B;C-;0.8809523809523809;0.10054347826086957;0.0;0.0;0.0;0.47440159929870285;1.0;0.47440159929870285;0.7622153209109734;0.375;0.9678571428571429;0.6428571428571429;0.0;0.5178571428571429;0.6267421602787456;0.2619047619047619
2012;GM;B+;A;B-;B;B+;C;C-;B-;C+;D;C-;B;B;A+;C+;C+;0.7371134020618557;0.8514492753623188;0.5117647058823529;0.6439573419729336;0.7470588235294118;0.40464891334116615;0.29310344827586204;0.5161943784064703;0.47247214827960154;0.09259259259259259;0.25357142857142856;0.6627906976744186;0.5963855421686747;0.9494897959183674;0.436955728908385;0.5
2012;GOOGL;A-;D;A;B+;B;C-;D-;C+;C;D-;B;D+;B-;D-;B-;A-;0.8309859154929577;0.10054347826086957;0.8457446808510638;0.6742377802184703;0.6617647058823529;0.25391355827986944;0.015151515151515152;0.4926756014082237;0.408133688257912;0.0;0.588265306122449;0.2375;0.576530612244898;0.012755102040816327;0.5275993866424356;0.7951388888888888
2012;GS;A+;A-;A+;A;A-;C;D;B-;C;B;D;C+;A-;A+;B+;B-;0.9705882352941176;0.7726449275362319;0.9791666666666666;0.8950094161958568;0.78125;0.34347956253345985;0.11764705882352941;0.5693120662433903;0.37291728285517095;0.6515151515151515;0.11785714285714285;0.44285714285714284;0.7708333333333334;0.9566326530612245;0.7117884648422219;0.5826446280991735
2012;HD;A;C+;A-;B;D+;B+;A+;B+;B;A-;B;B;B+;A-;B+;B+;0.9009433962264151;0.41938405797101447;0.7960526315789473;0.62072557938055;0.1836734693877551;0.6822754158025001;1.0;0.6822754158025001;0.6474484866410335;0.7583333333333333;0.6566326530612245;0.61875;0.7469135802469136;0.7688775510204081;0.7432762621111677;0.6801801801801802
2012;HON;B+;D;B-;B;B;B;A;B;A-;B;A+;B-;B-;B+;B;B-;0.725;0.10054347826086957;0.5441176470588235;0.5976182792866364;0.6551724137931034;0.6471533729073414;0.875;0.6471533729073414;0.8030996746524701;0.6190476190476191;0.9719387755102041;0.5161290322580645;0.5714285714285714;0.7086734693877551;0.5959824869064658;0.5125
2012;IBM;A+;B+;A;A-;B;B;B-;B+;B-;B+;C;A+;A+;B+;A+;A+;0.9894366197183099;0.6956521739130435;0.9095744680851063;0.8142725175176453;0.6617647058823529;0.6179231803197179;0.5151515151515151;0.7206948454879207;0.5087060041407868;0.7448979591836735;0.41377551020408165;0.9625;0.9540816326530612;0.7005102040816327;0.9342741819581083;0.9340277777777778
2012;INTC;A+;A+;A+;A;A-;A;A+;A;A;A+;A;A;A+;B;A+;A+;0.9277777777777778;0.9692028985507246;0.9933333333333333;0.9061226851851852;0.7785714285714286;0.913083756252981;0.9583333333333334;0.913083756252981;0.8659957606230898;0.9528301886792453;0.9096938775510204;0.9117647058823529;0.98125;0.6515306122448979;0.9466845325628277;0.9838709677419355
2012;JNJ;A;B+;A+;A+;A-;C+;D-;A-;B;A;B;A+;A+;B+;A;A+;0.888235294117647;0.6956521739130435;0.9285714285714286;0.9374854131375872;0.78;0.44823327772603294;0.06896551724137931;0.8275010382106865;0.6282978408754807;0.8372093023255814;0.5974489795918367;0.9671052631578947;0.9927536231884058;0.6862244897959183;0.9068268301437231;0.9588235294117647
2012;JPM;A+;B+;B+;A-;B-;C;D-;B+;B;A-;A-;A-;B+;D+;A-;B+;0.9466019417475728;0.6956521739130435;0.7224770642201835;0.7505240440531106;0.5568862275449101;0.3669988200917263;0.007352941176470588;0.726644699006982;0.6446243714877256;0.8177083333333334;0.7658163265306123;0.8223140495867769;0.7417061611374408;0.2066326530612245;0.8185049395534403;0.7370967741935484
2012;KO;A-;A+;C;B-;B+;B-;C;B+;B;A+;B-;A;B+;B;A;A+;0.7549019607843137;0.9909420289855072;0.4148936170212766;0.5634447309979224;0.6666666666666666;0.5517840628473674;0.375;0.7285681256947346;0.6022276446810607;0.95;0.5158163265306123;0.8958333333333334;0.6704545454545454;0.6311224489795918;0.9050271584348356;0.9711538461538461
2012;LLY;A+;A+;B+;B+;D+;A-;A-;A-;A-;C+;A+;A-;A-;C-;B+;A-;0.9235294117647059;0.9692028985507246;0.7380952380952381;0.7068755881799361;0.24;0.752565036948346;0.8275862068965517;0.752565036948346;0.8002814749088042;0.5;0.9280612244897959;0.8223684210526315;0.8188405797101449;0.261734693877551;0.7430559232106068;0.8176470588235294
2012;LMT;B+;A+;B+;B-;D-;C+;C;B-;C+;C+;C-;A;A+;B;B;B-;0.7195121951219512;0.9338768115942029;0.6805555555555556;0.508169934640523;0.0;0.4392493959922897;0.34375;0.5347487919845794;0.460061125899635;0.4523809523809524;0.32193877551020406;0.8333333333333334;0.9558823529411765;0.6045918367346939;0.6042249766759963;0.5487804878048781
2012;LOW;A+;C+;A+;A-;B+;B+;A;B+;B;C+;B;B;A-;A-;B+;B-;0.9481132075471698;0.41938405797101447;0.9407894736842105;0.826965995235001;0.7040816326530612;0.6914196116580146;0.8478260869565217;0.6914196116580146;0.6363940648723259;0.5;0.6209183673469387;0.61875;0.7839506172839507;0.8326530612244898;0.6806569352371239;0.5540540540540541
2012;MA;A;D;C;C+;D;B-;A+;B-;B-;C-;B;D+;A-;C;B-;B+;0.8838028169014085;0.10054347826086957;0.39893617021276595;0.4242867359709841;0.15441176470588236;0.5304929366509705;0.9242424242424242;0.5304929366509705;0.5209228039041707;0.2755102040816326;0.6515306122448979;0.2375;0.8010204081632653;0.36581632653061225;0.5786075091099596;0.7256944444444444
2012;MCD;A;B+;B-;B+;C-;C+;D;B+;C;A;C;A+;A+;D+;A;B+;0.8366336633663366;0.6956521739130435;0.5202702702702703;0.710600951829022;0.2631578947368421;0.4216243655097328;0.15217391304347827;0.6910748179759874;0.40829784087548054;0.875;0.39846938775510204;0.9655172413793104;0.9551282051282052;0.24948979591836734;0.8678771223978382;0.7009803921568627
2012;MDLZ;B-;D+;B;B+;D+;B-;C-;A-;A-;A;A+;A+;A-;B-;A-;B+;0.564;0.23641304347826086;0.6650943396226415;0.6804803734477834;0.18253968253968253;0.5209732572227108;0.2857142857142857;0.756232228731136;0.7762496302868978;0.835820895522388;0.9525510204081633;0.9747899159663865;0.7954545454545454;0.548469387755102;0.7928744636702558;0.7047244094488189
2012;MDT;A+;B-;A-;B+;C+;B-;C-;B+;C+;B+;C+;A;A+;D+;A;A+;0.9765625;0.5681818181818182;0.8255813953488372;0.7442552602436323;0.5;0.5122369766616697;0.3235294117647059;0.7009445415586335;0.42853535353535355;0.7258064516129032;0.4583333333333333;0.9083333333333333;0.9479166666666666;0.2361111111111111;0.8924869612828984;0.9772727272727273
2012;MET;A;D;A;A-;B-;C-;D-;B-;B-;D-;B+;A-;A-;D-;B;B;0.8645833333333334;0.10054347826086957;0.8480392156862745;0.8244399972844776;0.5181818181818182;0.29911949155722356;0.022727272727272728;0.5755117103871744;0.5004466134279802;0.0;0.7086734693877551;0.7521367521367521;0.8186813186813187;0.07295918367346939;0.6202127970963591;0.6404109589041096
2012;MMM;A+;A;A-;A;A-;A;A;A;A-;A;A;A+;A+;B-;A;A+;0.9625;0.8514492753623188;0.7794117647058824;0.8530192170912253;0.8103448275862069;0.8604336492565564;0.875;0.8604336492565564;0.785601399980282;0.8333333333333334;0.8392857142857143;0.9838709677419355;0.9857142857142858;0.5627551020408164;0.9130862600462402;0.9375
2012;MO;A+;B+;A+;A;D-;B-;D+;A-;B;A;B;A;A+;B+;A;A-;0.956;0.6956521739130435;0.9952830188679245;0.8759550912209574;0.0;0.5063729242612638;0.18571428571428572;0.827031562808242;0.6634679089026916;0.8880597014925373;0.6321428571428571;0.9117647058823529;0.9318181818181818;0.7464285714285714;0.8905511739892094;0.8149606299212598
2012;MRK;A-;B+;A-;A-;A-;C+;D+;B+;B;B-;B+;A+;A-;C+;A-;A;0.7941176470588235;0.6933333333333334;0.8174603174603174;0.7932166384340298;0.78;0.46949178592195884;0.20689655172413793;0.7320870201197798;0.6426405228758171;0.5581395348837209;0.7;0.9210526315789473;0.7753623188405797;0.4176470588235294;0.7619430048277086;0.8529411764705882
2012;MS;A+;A;A+;A+;A+;C;D;B+;B;A;C+;C+;A-;A+;A-;B+;0.9327731092436975;0.8514492753623188;0.9513888888888888;0.9225256329776104;0.9166666666666666;0.4153793373232255;0.11764705882352941;0.7131116158229216;0.6182544612047718;0.8333333333333334;0.47806122448979593;0.44285714285714284;0.7847222222222222;0.9301020408163265;0.7608022852464168;0.7396694214876033
2012;MSFT;A+;A+;A+;A;B;B-;D;A;A;A+;A-;A;A+;A;A+;A+;0.954225352112676;0.9202898550724637;0.973404255319149;0.8420623568576366;0.6617647058823529;0.5082393742130283;0.13636363636363635;0.8801151120624203;0.8473651779552401;0.9591836734693877;0.8198979591836735;0.875;0.9948979591836735;0.8903061224489796;0.931404382516296;0.9479166666666666
2012;NEE;A;B;B+;A-;A;B;A-;B;C;A-;C+;A;A-;D+;B+;C+;0.8432203389830508;0.6204710144927537;0.688034188034188;0.7746635211344156;0.8647058823529412;0.6566903016507613;0.8148148148148148;0.6566903016507613;0.40725327812284334;0.7685185185185185;0.4260204081632653;0.8434343434343434;0.7920353982300885;0.20255102040816325;0.6942922635013029;0.4957627118644068
2012;NFLX;C-;D-;D-;D-;D-;D-;D-;D-;D-;D-;D-;D-;D-;D+;D;D-;0.2535211267605634;0.0;0.0;0.0;0.0;0.058295864686667746;0.045454545454545456;0.07113718391879004;0.060374149659863964;0.0;0.03316326530612245;0.0;0.0;0.1913265306122449;0.10841946842344392;0.059027777777777776
2012;NKE;A-;B;B;A-;A;B;A-;B;C;C;C-;A+;B+;D;B+;A;0.8295454545454546;0.6259057971014492;0.6290322580645161;0.7591020562158083;0.8611111111111112;0.6311504107119457;0.8;0.6311504107119457;0.33342009267475103;0.39655172413793105;0.33010204081632655;0.9242424242424242;0.75;0.14948979591836734;0.7482824517307277;0.9
2012;NVDA;A;A;A-;B;C;B;A+;B;A+;D;A+;D+;A-;A+;C+;A;0.9055555555555556;0.8514492753623188;0.7933333333333333;0.6144560185185186;0.34285714285714286;0.6347793951283656;1.0;0.6347793951283656;0.9537646652864046;0.10377358490566038;0.9709183673469388;0.17058823529411765;0.78125;0.9647959183673469;0.4562356265064126;0.8655913978494624
2012;ORCL;A-;B-;B+;A-;B;C;D+;B-;B-;D-;C+;D+;A;B;B-;A;0.8309859154929577;0.5389492753623188;0.7287234042553191;0.7587772697731575;0.6617647058823529;0.36563905824795373;0.16666666666666666;0.5646114498292408;0.5214177265108942;0.07142857142857142;0.48928571428571427;0.2375;0.9081632653061225;0.6168367346938776;0.5471270364120208;0.84375
2012;PEP;B+;A+;B;B+;A+;B-;C;B+;A+;D+;A+;A-;A-;A-;B;B+;0.696078431372549;0.9909420289855072;0.5851063829787234;0.7118077942546027;0.9333333333333333;0.5464734474485314;0.375;0.7179468948970629;0.9527038351572513;0.25;0.9913265306122448;0.8229166666666666;0.7613636363636364;0.798469387755102;0.5942906909452137;0.7403846153846154
2012;PFE;A;A-;B;B;D+;C-;D-;B;B;B-;B+;B-;B+;C;B;B;0.8705882352941177;0.7980072463768116;0.6111111111111112;0.6154018445322795;0.24;0.3268238955764552;0.017241379310344827;0.6364064118425655;0.6443261362516022;0.5581395348837209;0.7035714285714286;0.506578947368421;0.7318840579710145;0.34438775510204084;0.6414140419218652;0.6529411764705882
2012;PG;B-;D;D-;D-;D-;D;A+;D;D+;D-;D-;C+;D-;B;C-;C;0.5569395017793595;0.14358974358974358;0.07918552036199095;0.034988950857623914;0.0;0.1608157062754029;1.0;0.1608157062754029;0.17682320176702201;0.0;0.03932584269662921;0.4329268292682927;0.0;0.6573033707865169;0.2610935154594561;0.3618881118881119
2012;PM;B+;C+;B+;B;D-;B;A-;B;B;A-;B;C+;B+;A;B;B-;0.724;0.41938405797101447;0.7122641509433962;0.6440043661312959;0.0;0.629851732491781;0.7857142857142857;0.629851732491781;0.6320063097702852;0.7985074626865671;0.5964285714285714;0.46638655462184875;0.7045454545454546;0.8923469387755102;0.6195943518784206;0.5236220472440944
2012;QCOM;A+;B+;A;B+;C;B+;A+;B+;A-;B;A;B+;A;C+;A-;A;0.95;0.6956521739130435;0.9133333333333333;0.6702199074074074;0.34285714285714286;0.7471465503519359;1.0;0.7471465503519359;0.790270629991127;0.6509433962264151;0.9025510204081633;0.7411764705882353;0.84375;0.47908163265306125;0.7769573939242049;0.8548387096774194
2012;RTX;C+;B-;B+;B+;A-;B;A;B;B+;D+;A;A;B;C;C+;B-;0.47560975609756095;0.5769927536231884;0.7361111111111112;0.7323444529326882;0.8035714285714286;0.6086617505932614;0.84375;0.6086617505932614;0.724517401163364;0.21428571428571427;0.8545918367346939;0.8333333333333334;0.6323529411764706;0.3892857142857143;0.45628415300546443;0.524390243902439
2012;SBUX;A-;A+;A;A;C-;B+;B;A;A;A+;A;A-;A+;A;A-;B;0.7970297029702971;0.9411231884057971;0.8581081081081081;0.8792696204976905;0.2631578947368421;0.7255579531913781;0.6086956521739131;0.842420254208843;0.8763334319234941;0.9431818181818182;0.8668367346938776;0.8160919540229885;0.9935897435897436;0.8647959183673469;0.7977018492924344;0.6323529411764706
2012;SO;B+;B;B-;C;D-;C+;A+;C+;B-;D-;C+;C;C+;A+;C+;B;0.7161016949152542;0.6295289855072463;0.5170940170940171;0.3818008852610927;0.07647058823529412;0.4578799022656659;1.0;0.4578799022656659;0.5753317558907622;0.0;0.44642857142857145;0.3484848484848485;0.5;0.9688775510204082;0.4670202678677255;0.597457627118644
2012;SPG;D-;D;B+;C-;D-;C-;A+;C-;C;D-;C-;C+;D+;A+;D+;C;0.02830188679245283;0.15555555555555556;0.6776315789473685;0.3286658003032272;0.0;0.31464383848809874;1.0;0.31464383848809874;0.4076455026455027;0.0;0.29642857142857143;0.44375;0.1728395061728395;0.9464285714285714;0.22463245792962772;0.38288288288288286
2012;T;A+;A+;B+;B+;B+;A-;A+;A-;B+;B;B-;A+;A-;A;A;A;0.94;0.9923076923076923;0.6782178217821783;0.7325668708175166;0.68125;0.7807516583832231;1.0;0.7807516583832231;0.7014712378757323;0.6594202898550725;0.5823970037453183;0.9260869565217391;0.8318181818181818;0.9044943820224719;0.8387017314453182;0.8531746031746031
